tt_jd,utc,seconds_from_max,sun_alt_geom_deg,sun_alt_refr_deg,sun_az_deg,airmass_rel,airmass_abs,sep_arcsec,r_sun_arcsec,r_moon_arcsec,magnitude,obsc_geometric,obsc_flux_550nm,transmission,dni_extra,dni_clear_noeclipse,ghi_clear_noeclipse,dhi_clear_noeclipse,dni_eclipsed,ghi_eclipsed_firstorder
2461265.2480345373,2026-08-12T17:56:01.0Z,-2038.8776153326035,10.824561566020002,10.897836577066744,280.2650909144277,5.155404336999796,4.789797096419231,1215.9412264379096,946.6572926044784,979.3444296859724,0.3750356657048489,0.26208489467257234,0.2547511990075859,0.7452488009924141,1325.3585131561833,280.00838952917974,94.64162121687319,41.70369284456718,208.67591656443804,70.53155473585296
2461265.2480461113,2026-08-12T17:56:02.0Z,-2037.8776207566261,10.82147466858973,10.894769337105991,280.26772690844354,5.156763253366722,4.79105964213691,1215.3569155286812,946.6572923395323,979.343445086094,0.3753437636025005,0.26239423334349427,0.2550892302870524,0.7449107697129476,1325.3585124143187,279.9065295325628,94.59367131668323,41.68971463286238,208.50538836178123,70.46384451048408
2461265.2480576853,2026-08-12T17:56:03.0Z,-2036.8776261806488,10.818387796846539,10.891702132490556,280.27036290658236,5.158122866639832,4.792322835338082,1214.7725932632586,946.6572920745832,979.342460485799,0.3756518674981533,0.2627036760288464,0.25542712386984207,0.744572876130158,1325.3585116724446,279.8046543807869,94.54572734040747,41.67573448153764,208.33495626690734,70.3961841316649
2461265.2480692593,2026-08-12T17:56:04.0Z,-2035.8776316046715,10.815300950797097,10.88863496323408,280.2729989088592,5.159483177332872,4.793586676500062,1214.188259681508,946.6572918096304,979.3414758850352,0.37595997737072323,0.2630132226344684,0.2557648826202567,0.7442351173797432,1325.3585109305604,279.70276407890555,94.49778929166048,41.661752390769415,208.1646194557029,70.32857330560519
2461265.2480808333,2026-08-12T17:56:05.0Z,-2034.8776370286942,10.812214130448892,10.88556782935103,280.2756349152886,5.160844185959762,4.794851166100324,1213.6039147396066,946.6572915446739,979.3404912837541,0.37626809324333105,0.263322873110681,0.25610362830251915,0.7438963716974809,1325.3585101886658,279.60085863200715,94.44985717407003,41.64776836073852,207.9940642598504,70.26090605913598
2461265.248092408,2026-08-12T17:56:06.0Z,-2033.8776022195816,10.809127211613923,10.882500607453057,280.2782710319436,5.16220594783672,4.7961163555322095,1213.019534971976,946.657291279703,979.3395066423842,0.3765762274889891,0.26363263982517277,0.2564424419806294,0.7435575580193706,1325.358509446732,279.4989339441544,94.40192906309454,41.63378182886775,207.8235447925328,70.19326784647242
2461265.248103982,2026-08-12T17:56:07.0Z,-2032.8776076436043,10.806040442686058,10.879433544356107,280.28090704672564,5.163568353905606,4.797382143471684,1212.4351673543783,946.6572910147396,979.3385220402862,0.3768843553382282,0.2639424978044814,0.25678127252336624,0.7432187274766338,1325.3585087048177,279.3969982217471,94.35400881886258,41.619793920754894,207.65308147915817,70.12566636667412
2461265.248115556,2026-08-12T17:56:08.0Z,-2031.877613067627,10.802953699478143,10.876366516672299,280.28354306570645,5.164931459454666,4.798648581286104,1211.8507884011663,946.6572907497733,979.3375374377434,0.37719248917458437,0.26425245942305803,0.25712007442820123,0.7428799255717988,1325.3585079628954,279.29504736954374,94.30609451662764,41.60580407391165,207.48268400245868,70.05810447547937
2461265.24812713,2026-08-12T17:56:09.0Z,-2030.8776184916496,10.799866981996741,10.873299524415192,280.28617908890095,5.16629526500021,4.799915669455163,1211.2663981121996,946.657290484803,979.3365528348061,0.37750062899815756,0.2645625246083551,0.2574584411228548,0.7425415588771451,1325.358507220963,279.1930813926494,94.25818616001106,41.591812288518604,207.31246588501153,69.99062048818676
2461265.248138704,2026-08-12T17:56:10.0Z,-2029.8776239156723,10.79678029024942,10.870232567599372,280.2888151163234,5.167659771058548,4.801183408458556,1210.681996483639,946.6572902198291,979.3355682313234,0.3778087748108963,0.26487269328973617,0.25779767844379564,0.7422023215562044,1325.3585064790198,279.0911002962184,94.21028375265375,41.5778185647625,207.1420625655288,69.92309131568837
2461265.248150278,2026-08-12T17:56:11.0Z,-2028.877629339695,10.793693624240769,10.867165646236456,280.2914511479907,5.169024978147831,4.802451798777686,1210.0975835082004,946.6572899548522,979.3345836275678,0.3781169266167918,0.26518296539872116,0.2581372497461222,0.7418627502538778,1325.3585057370685,278.9891040853175,94.16238729815169,41.563822902817456,206.971624047599,69.85556761147762
2461265.248161852,2026-08-12T17:56:12.0Z,-2027.8776347637177,10.790606983978345,10.864098760341037,280.2940871839171,5.170390886785386,4.803720840893196,1209.5131591973998,946.6572896898716,979.3335990233561,0.3784250844096645,0.26549334085661636,0.2584768787258491,0.7415231212741509,1325.3585049951064,278.887092765122,94.11449680014881,41.54982530287201,206.80122751026695,69.78807542439243
2461265.248173426,2026-08-12T17:56:13.0Z,-2026.8776401877403,10.787520369468742,10.861031909926734,280.29672322411767,5.17175749748945,4.804990535286571,1208.9287235574814,946.6572894248882,979.3326144186797,0.37873324818621235,0.26580381958769816,0.2588165400803763,0.7411834599196236,1325.3585042531358,278.78506634079025,94.06661226227696,41.53582576511155,206.63088004438873,69.72061713947214
2461265.2481850004,2026-08-12T17:56:14.0Z,-2025.8776053786278,10.784433656535924,10.857964971620314,280.29935937466394,5.173124865804223,4.806260933562964,1208.344253057578,946.6572891598897,979.3316297739473,0.3790414303539206,0.2661144140261951,0.2591561815599865,0.7408438184400135,1325.3585035111241,278.6830207117352,94.0187317619839,41.52182372636008,206.46059319847927,69.65319624343553
2461265.2481965744,2026-08-12T17:56:15.0Z,-2024.8776108026505,10.781347093552649,10.854898192210458,280.3019954234585,5.174492882226418,4.807531933984765,1207.7597947219515,946.6572888948994,979.3306451684164,0.37934960611764984,0.2664250991106249,0.25949525845927024,0.7405047415407298,1325.3585027691347,278.5809640940354,93.9708591555138,41.50782031345101,206.290524814621,69.58586677131407
2461265.2482081484,2026-08-12T17:56:16.0Z,-2023.8776162266731,10.778260556341793,10.851831448322468,280.30463147657264,5.175861602272948,4.80880358813178,1207.1753250656782,946.6572886299049,979.3296605624982,0.37965778786062054,0.26673588724697256,0.2598355994288609,0.7401644005711391,1325.3585020271346,278.4788923877354,93.92299252007867,41.49381496328837,206.12016245588293,69.5184554584716
2461265.2482197224,2026-08-12T17:56:17.0Z,-2022.8776216506958,10.775174044910022,10.84876473997007,280.30726753402143,5.177231026464026,4.810075896487327,1206.5908440769947,946.6572883649077,979.3286759562968,0.37996597558910095,0.26704677836942387,0.2601760182103096,0.7398239817896903,1325.3585012851265,278.3768055980429,93.8751318593193,41.47980767606202,205.94983675543864,69.45107384319383
2461265.2482312964,2026-08-12T17:56:18.0Z,-2021.8776270747185,10.772087559264707,10.8456980671677,280.3099035958193,5.178601155320034,4.811348859534886,1206.006351734074,946.6572880999071,979.327691349619,0.3802741693145174,0.26735777241742137,0.2605165039667665,0.7394834960332335,1325.3585005431078,278.2747037302006,93.82727717688977,41.46579845196613,205.77955077202103,69.38372295004567
2461265.2482428704,2026-08-12T17:56:19.0Z,-2020.8776324987411,10.769001099410728,10.842631429927321,280.31253966198284,5.179971989362981,4.812622477759446,1205.4218480506647,946.6572878349024,979.3267067425085,0.3805823690296316,0.2676688693116547,0.26085703652959197,0.7391429634704081,1325.3584998010792,278.17258678938026,93.77942847640705,41.45178729118446,205.6093101557318,69.31640467661268
2461265.2482544445,2026-08-12T17:56:20.0Z,-2019.8776379227638,10.765914665355458,10.839564828263386,280.3151757325264,5.181343529114236,4.8138967516454025,1204.8373330534246,946.6572875698954,979.3257221351623,0.38089057472046767,0.26798006896607374,0.26119756761373375,0.7388024323862663,1325.3584990590427,278.07045478085104,93.73158576153025,41.43777419391362,205.43912836684802,69.24912355204049
2461265.248266019,2026-08-12T17:56:21.0Z,-2018.8776031136513,10.762828132930228,10.836498138812823,280.3178119135227,5.182715830319979,4.815171732985568,1204.252783191308,946.6572873048742,979.3247374876612,0.3811987988049956,0.2682913838532028,0.2615378524448937,0.7384621475551063,1325.358498316967,277.96830359986836,93.68374711140747,41.42375859643986,205.2690704286086,69.18190108289944
